#! FIELDS time xrd.q-0 metad.bias
 0.000000 0.008530 0.000000
 25.000000 0.008497 0.000000
 50.000000 0.008526 0.000000
 75.000000 0.008490 0.000000
 100.000000 0.008471 0.000000
 125.000000 0.008510 0.000000
 150.000000 0.008423 0.000000
 175.000000 0.008524 0.000000
 200.000000 0.008441 0.000000
 225.000000 0.008531 0.000000
 250.000000 0.008526 0.000000
 275.000000 0.008500 0.000000
 300.000000 0.008540 0.000000
 325.000000 0.008507 0.000000
 350.000000 0.008488 0.000000
 375.000000 0.008495 0.000000
 400.000000 0.008484 0.000000
 425.000000 0.008481 0.000000
 450.000000 0.008455 0.000000
 475.000000 0.008466 0.000000
 500.000000 0.008529 0.000000
 525.000000 0.008501 0.000000
 550.000000 0.008433 0.000000
 575.000000 0.008522 0.000000
 600.000000 0.008478 0.000000
 625.000000 0.008576 0.000000
 650.000000 0.008517 0.000000
 675.000000 0.008534 0.000000
 700.000000 0.008535 0.000000
 725.000000 0.008450 0.000000
 750.000000 0.008431 0.000000
 775.000000 0.008479 0.000000
 800.000000 0.008448 0.000000
 825.000000 0.008425 0.000000
 850.000000 0.008478 0.000000
 875.000000 0.008428 0.000000
 900.000000 0.008479 0.000000
 925.000000 0.008418 0.000000
 950.000000 0.008544 0.000000
 975.000000 0.008461 0.000000
 1000.000000 0.008540 0.000000
 1025.000000 0.008465 9.560000
 1050.000000 0.008518 9.560000
 1075.000000 0.008541 9.560000
 1100.000000 0.008536 9.560000
 1125.000000 0.008498 9.560000
 1150.000000 0.008457 9.560000
 1175.000000 0.008532 9.560000
 1200.000000 0.008486 9.560000
 1225.000000 0.008474 9.560000
 1250.000000 0.008395 9.560000
 1275.000000 0.008532 9.560000
 1300.000000 0.008413 9.560000
 1325.000000 0.008556 9.560000
 1350.000000 0.008449 9.560000
 1375.000000 0.008483 9.560000
 1400.000000 0.008504 9.560000
 1425.000000 0.008407 9.560000
 1450.000000 0.008565 9.560000
 1475.000000 0.008445 9.560000
 1500.000000 0.008464 9.560000
 1525.000000 0.008492 9.560000
 1550.000000 0.008511 9.560000
 1575.000000 0.008485 9.560000
 1600.000000 0.008515 9.560000
 1625.000000 0.008516 9.560000
 1650.000000 0.008512 9.560000
 1675.000000 0.008494 9.560000
 1700.000000 0.008463 9.560000
 1725.000000 0.008524 9.560000
 1750.000000 0.008606 9.560000
 1775.000000 0.008415 9.560000
 1800.000000 0.008376 9.560000
 1825.000000 0.008454 9.560000
 1850.000000 0.008486 9.560000
 1875.000000 0.008484 9.560000
 1900.000000 0.008494 9.560000
 1925.000000 0.008456 9.560000
 1950.000000 0.008484 9.560000
 1975.000000 0.008491 9.560000
 2000.000000 0.008514 9.560000
 2025.000000 0.008472 18.928381
 2050.000000 0.008443 18.928381
 2075.000000 0.008464 18.928381
 2100.000000 0.008560 18.928381
 2125.000000 0.008538 18.928381
 2150.000000 0.008427 18.928381
 2175.000000 0.008533 18.928381
 2200.000000 0.008508 18.928381
 2225.000000 0.008495 18.928381
 2250.000000 0.008545 18.928381
 2275.000000 0.008415 18.928381
 2300.000000 0.008517 18.928381
 2325.000000 0.008550 18.928381
 2350.000000 0.008544 18.928381
 2375.000000 0.008557 18.928381
 2400.000000 0.008473 18.928381
 2425.000000 0.008475 18.928381
 2450.000000 0.008470 18.928381
 2475.000000 0.008469 18.928381
 2500.000000 0.008512 18.928381
 2525.000000 0.008496 18.928381
 2550.000000 0.008446 18.928381
 2575.000000 0.008473 18.928381
 2600.000000 0.008468 18.928381
 2625.000000 0.008561 18.928381
 2650.000000 0.008479 18.928381
 2675.000000 0.008464 18.928381
 2700.000000 0.008458 18.928381
 2725.000000 0.008546 18.928381
 2750.000000 0.008487 18.928381
 2775.000000 0.008514 18.928381
 2800.000000 0.008503 18.928381
 2825.000000 0.008527 18.928381
 2850.000000 0.008500 18.928381
 2875.000000 0.008561 18.928381
 2900.000000 0.008525 18.928381
 2925.000000 0.008490 18.928381
 2950.000000 0.008559 18.928381
 2975.000000 0.008443 18.928381
 3000.000000 0.008480 18.928381
 3025.000000 0.008535 28.112712
 3050.000000 0.008513 28.112712
 3075.000000 0.008513 28.112712
 3100.000000 0.008572 28.112712
 3125.000000 0.008588 28.112712
 3150.000000 0.008547 28.112712
 3175.000000 0.008586 28.112712
 3200.000000 0.008497 28.112712
 3225.000000 0.008446 28.112712
 3250.000000 0.008578 28.112712
 3275.000000 0.008497 28.112712
 3300.000000 0.008587 28.112712
 3325.000000 0.008529 28.112712
 3350.000000 0.008519 28.112712
 3375.000000 0.008465 28.112712
 3400.000000 0.008537 28.112712
 3425.000000 0.008520 28.112712
 3450.000000 0.008558 28.112712
 3475.000000 0.008433 28.112712
 3500.000000 0.008500 28.112712
 3525.000000 0.008476 28.112712
 3550.000000 0.008537 28.112712
