q_Ainv,two_theta_deg,I_norm
8.850000000000000089e-01,1.245752331960340875e+01,2.946215750608689385e-02
8.900000000000000133e-01,1.252818577186210192e+01,3.368342718975109173e-02
8.950000000000000178e-01,1.259885300739192360e+01,3.813486010502843693e-02
9.000000000000000222e-01,1.266952505404488605e+01,4.280659866470261365e-02
9.050000000000000266e-01,1.274020193968979697e+01,4.768880285339447550e-02
9.100000000000000311e-01,1.281088369221237677e+01,5.277165764387996283e-02
9.150000000000000355e-01,1.288157033951535624e+01,5.804538030171606938e-02
9.199999999999999289e-01,1.295226190951857603e+01,6.350022757305462395e-02
9.250000000000000444e-01,1.302295843015909504e+01,6.912650275067284966e-02
9.299999999999999378e-01,1.309365992939129342e+01,7.491456261341360168e-02
9.350000000000000533e-01,1.316436643518698091e+01,8.085482423439277477e-02
9.399999999999999467e-01,1.323507797553549281e+01,8.693777165349222957e-02
9.450000000000000622e-01,1.330579457844381075e+01,9.315396240983533915e-02
9.499999999999999556e-01,1.337651627193663550e+01,9.949403393009911833e-02
9.550000000000000711e-01,1.344724308405653623e+01,1.059487097687091539e-01
9.599999999999999645e-01,1.351797504286401086e+01,1.125088056961190963e-01
9.650000000000000799e-01,1.358871217643763707e+01,1.191652356315757444e-01
9.699999999999999734e-01,1.365945451287412737e+01,1.259090174169275322e-01
9.750000000000000888e-01,1.373020208028848010e+01,1.327312784282385361e-01
9.799999999999999822e-01,1.380095490681405757e+01,1.396232610221311843e-01
9.849999999999999867e-01,1.387171302060270150e+01,1.465763278139826653e-01
9.899999999999999911e-01,1.394247644982484857e+01,1.535819667852693915e-01
9.949999999999999956e-01,1.401324522266960848e+01,1.606317962175506098e-01
1.000000000000000000e+00,1.408401936734490434e+01,1.677175694507622994e-01
1.004999999999999893e+00,1.415479891207755436e+01,1.748311794636789596e-01
1.010000000000000009e+00,1.422558388511340510e+01,1.819646632745907655e-01
1.015000000000000124e+00,1.429637431471739717e+01,1.891102061604245932e-01
1.020000000000000018e+00,1.436717022917370912e+01,1.962601456927301757e-01
1.024999999999999911e+00,1.443797165678586936e+01,2.034069755891342313e-01
1.030000000000000027e+00,1.450877862587682721e+01,2.105433493790505872e-01
1.035000000000000142e+00,1.457959116478908435e+01,2.176620838826204274e-01
1.040000000000000036e+00,1.465040930188480672e+01,2.247561625020438325e-01
1.044999999999999929e+00,1.472123306554592403e+01,2.318187383246402278e-01
1.050000000000000044e+00,1.479206248417424874e+01,2.388431370371589257e-01
1.055000000000000160e+00,1.486289758619156132e+01,2.458228596510441122e-01
1.060000000000000053e+00,1.493373840003974529e+01,2.527515850385352314e-01
1.064999999999999947e+00,1.500458495418088312e+01,2.596231722796592534e-01
1.070000000000000062e+00,1.507543727709737169e+01,2.664316628203461934e-01
1.075000000000000178e+00,1.514629539729202534e+01,2.731712824420743368e-01
1.080000000000000071e+00,1.521715934328818065e+01,2.798364430436220962e-01
1.084999999999999964e+00,1.528802914362983500e+01,2.864217442356695176e-01
1.089999999999999858e+00,1.535890482688171588e+01,2.929219747491580428e-01
1.094999999999999973e+00,1.542978642162942648e+01,2.993321136584845554e-01
1.100000000000000089e+00,1.550067395647953816e+01,3.056473314207608372e-01
1.104999999999999982e+00,1.557156746005968628e+01,3.118629907325314310e-01
1.109999999999999876e+00,1.564246696101873013e+01,3.179746472054955642e-01
1.114999999999999991e+00,1.571337248802681508e+01,3.239780498629274419e-01
1.120000000000000107e+00,1.578428406977550935e+01,3.298691414586423232e-01
1.125000000000000000e+00,1.585520173497789820e+01,3.356440586204990084e-01
1.129999999999999893e+00,1.592612551236871532e+01,3.412991318205674252e-01
1.135000000000000009e+00,1.599705543070445302e+01,3.468308851742309962e-01
1.140000000000000124e+00,1.606799151876345633e+01,3.522360360706252025e-01
1.145000000000000018e+00,1.613893380534603850e+01,3.575114946369478131e-01
1.149999999999999911e+00,1.620988231927463374e+01,3.626543630392973228e-01
1.155000000000000027e+00,1.628083708939384522e+01,3.676619346228203189e-01
1.160000000000000142e+00,1.635179814457061198e+01,3.725316928940689554e-01
1.165000000000000036e+00,1.642276551369429427e+01,3.772613103485814023e-01
1.169999999999999929e+00,1.649373922567679429e+01,3.818486471468095500e-01
1.175000000000000044e+00,1.656471930945267701e+01,3.862917496416207741e-01
1.180000000000000160e+00,1.663570579397927673e+01,3.905888487607061532e-01
1.185000000000000053e+00,1.670669870823679659e+01,3.947383582473235619e-01
1.189999999999999947e+00,1.677769808122846129e+01,3.987388727628935481e-01
1.195000000000000062e+00,1.684870394198061661e+01,4.025891658550569407e-01
1.200000000000000178e+00,1.691971631954280753e+01,4.062881877948859577e-01
1.205000000000000071e+00,1.699073524298794169e+01,4.098350632870196297e-01
1.209999999999999964e+00,1.706176074141239241e+01,4.132290890565697428e-01
1.214999999999999858e+00,1.713279284393609103e+01,4.164697313167096127e-01
1.219999999999999973e+00,1.720383157970269394e+01,4.195566231209291730e-01
1.225000000000000089e+00,1.727487697787962873e+01,4.224895616039937019e-01
1.229999999999999982e+00,1.734592906765826470e+01,4.252685051157082952e-01
1.234999999999999876e+00,1.741698787825402306e+01,4.278935702516303285e-01
1.239999999999999991e+00,1.748805343890647279e+01,4.303650287849286049e-01
1.245000000000000107e+00,1.755912577887944792e+01,4.326833045036242997e-01
1.250000000000000000e+00,1.763020492746119672e+01,4.348489699574891731e-01
1.254999999999999893e+00,1.770129091396447762e+01,4.368627431189067711e-01
1.260000000000000009e+00,1.777238376772666939e+01,4.387254839620318148e-01
1.265000000000000124e+00,1.784348351810989541e+01,4.404381909646075677e-01
1.270000000000000018e+00,1.791459019450115520e+01,4.420019975368164600e-01
1.274999999999999911e+00,1.798570382631242381e+01,4.434181683815597297e-01
1.280000000000000027e+00,1.805682444298079048e+01,4.446880957905633425e-01
1.285000000000000142e+00,1.812795207396856867e+01,4.458132958807222157e-01
1.290000000000000036e+00,1.819908674876339560e+01,4.467954047750885560e-01
1.294999999999999929e+00,1.827022849687839923e+01,4.476361747329116736e-01
1.300000000000000044e+00,1.834137734785226570e+01,4.483374702331258677e-01
1.305000000000000160e+00,1.841253333124940639e+01,4.489012640156726519e-01
1.310000000000000053e+00,1.848369647666003246e+01,4.493296330850291564e-01
1.314999999999999947e+00,1.855486681370031476e+01,4.496247546802908390e-01
1.320000000000000062e+00,1.862604437201249752e+01,4.497889022161351003e-01
1.325000000000000178e+00,1.869722918126500133e+01,4.498244411989651415e-01
1.330000000000000071e+00,1.876842127115253689e+01,4.497338251224967665e-01
1.334999999999999964e+00,1.883962067139628616e+01,4.495195913470215743e-01
1.339999999999999858e+00,1.891082741174395920e+01,4.491843569665340818e-01
1.344999999999999973e+00,1.898204152196994698e+01,4.487308146678714582e-01
1.350000000000000089e+00,1.905326303187543857e+01,4.481617285859647581e-01
1.354999999999999982e+00,1.912449197128853484e+01,4.474799301592526923e-01
1.359999999999999876e+00,1.919572837006440480e+01,4.466883139892522392e-01
1.364999999999999991e+00,1.926697225808537439e+01,4.457898337082267792e-01
1.370000000000000107e+00,1.933822366526105441e+01,4.447874978588285400e-01
1.375000000000000000e+00,1.940948262152847192e+01,4.436843657895311321e-01
1.379999999999999893e+00,1.948074915685221242e+01,4.424835435696012897e-01
1.385000000000000009e+00,1.955202330122451926e+01,4.411881799272875382e-01
1.390000000000000124e+00,1.962330508466541446e+01,4.398014622148354036e-01
1.395000000000000018e+00,1.969459453722285502e+01,4.383266124038581735e-01
1.399999999999999911e+00,1.976589168897282534e+01,4.367668831145203323e-01
1.405000000000000027e+00,1.983719657001949699e+01,4.351255536819075842e-01
1.410000000000000142e+00,1.990850921049531408e+01,4.334059262628762177e-01
1.415000000000000036e+00,1.997982964056115307e+01,4.316113219865881367e-01
1.419999999999999929e+00,2.005115789040643648e+01,4.297450771518552259e-01
1.425000000000000044e+00,2.012249399024926788e+01,4.278105394743230705e-01
1.430000000000000160e+00,2.019383797033654204e+01,4.258110643864372880e-01
1.435000000000000053e+00,2.026518986094409414e+01,4.237500113930396384e-01
1.439999999999999947e+00,2.033654969237680987e+01,4.216307404853504859e-01
1.445000000000000062e+00,2.040791749496876761e+01,4.194566086159959850e-01
1.450000000000000178e+00,2.047929329908335916e+01,4.172309662376427752e-01
1.455000000000000071e+00,2.055067713511342120e+01,4.149571539077003268e-01
1.459999999999999964e+00,2.062206903348136322e+01,4.126384989614590992e-01
1.464999999999999858e+00,2.069346902463929538e+01,4.102783122559230944e-01
1.469999999999999973e+00,2.076487713906917065e+01,4.078798849864990750e-01
1.475000000000000089e+00,2.083629340728289492e+01,4.054464855786008015e-01
1.479999999999999982e+00,2.090771785982248332e+01,4.029813566561215588e-01
1.484999999999999876e+00,2.097915052726014906e+01,4.004877120886243258e-01
1.489999999999999991e+00,2.105059144019848816e+01,3.979687341189980798e-01
1.495000000000000107e+00,2.112204062927057890e+01,3.954275705732168134e-01
1.500000000000000000e+00,2.119349812514010978e+01,3.928673321537385354e-01
1.505000000000000115e+00,2.126496395850152510e+01,3.902910898179716148e-01
1.510000000000000009e+00,2.133643816008016358e+01,3.877018722431342934e-01
1.515000000000000124e+00,2.140792076063237204e+01,3.851026633787223985e-01
1.520000000000000018e+00,2.147941179094565101e+01,3.824964000876995285e-01
1.524999999999999911e+00,2.155091128183878268e+01,3.798859698774150195e-01
1.530000000000000027e+00,2.162241926416196236e+01,3.772742087211531925e-01
1.534999999999999920e+00,2.169393576879695473e+01,3.746638989711101320e-01
1.540000000000000036e+00,2.176546082665719695e+01,3.720577673634912208e-01
1.544999999999999929e+00,2.183699446868795135e+01,3.694584831163215677e-01
1.550000000000000044e+00,2.190853672586644407e+01,3.668686561204530516e-01
1.554999999999999938e+00,2.198008762920198222e+01,3.642908352241590597e-01
1.560000000000000053e+00,2.205164720973611026e+01,3.617275066115965276e-01
1.564999999999999947e+00,2.212321549854273073e+01,3.591810922753250757e-01
1.570000000000000062e+00,2.219479252672825709e+01,3.566539485829673950e-01
1.574999999999999956e+00,2.226637832543173801e+01,3.541483649380011145e-01
1.580000000000000071e+00,2.233797292582498883e+01,3.516665625345751778e-01
1.584999999999999964e+00,2.240957635911274792e+01,3.492106932061500579e-01
1.590000000000000080e+00,2.248118865653280807e+01,3.467828383676652693e-01
1.594999999999999973e+00,2.255280984935614086e+01,3.443850080508502609e-01
1.600000000000000089e+00,2.262443996888706366e+01,3.420191400321991315e-01
1.604999999999999982e+00,2.269607904646333907e+01,3.396870990530478918e-01
1.610000000000000098e+00,2.276772711345636324e+01,3.373906761310982438e-01
1.614999999999999991e+00,2.283938420127124758e+01,3.351315879626563521e-01
1.620000000000000107e+00,2.291105034134702834e+01,3.329114764147624306e-01
1.625000000000000000e+00,2.298272556515674125e+01,3.307319081063147537e-01
1.630000000000000115e+00,2.305440990420760272e+01,3.285943740772059307e-01
1.635000000000000009e+00,2.312610339004114124e+01,3.265002895444176212e-01
1.640000000000000124e+00,2.319780605423333952e+01,3.244509937439399860e-01
1.645000000000000018e+00,2.326951792839475530e+01,3.224477498573152801e-01
1.650000000000000133e+00,2.334123904417071671e+01,3.204917450215290509e-01
1.655000000000000027e+00,2.341296943324139690e+01,3.185840904209089053e-01
1.659999999999999920e+00,2.348470912732202009e+01,3.167258214596209709e-01
1.665000000000000036e+00,2.355645815816296818e+01,3.149178980132948391e-01
1.669999999999999929e+00,2.362821655754992278e+01,3.131612047582436054e-01
1.675000000000000044e+00,2.369998435730403585e+01,3.114565515766872239e-01
1.679999999999999938e+00,2.377176158928204686e+01,3.098046740363339935e-01
1.685000000000000053e+00,2.384354828537645687e+01,3.082062339426169806e-01
1.689999999999999947e+00,2.391534447751564230e+01,3.066618199618356133e-01
1.695000000000000062e+00,2.398715019766402534e+01,3.051719483133996658e-01
1.699999999999999956e+00,2.405896547782220196e+01,3.037370635293298315e-01
1.705000000000000071e+00,2.413079035002711592e+01,3.023575392791244543e-01
1.709999999999999964e+00,2.420262484635217604e+01,3.010336792580601273e-01
1.715000000000000080e+00,2.427446899890741250e+01,2.997657181369567381e-01
1.719999999999999973e+00,2.434632283983962964e+01,2.985538225714018945e-01
1.725000000000000089e+00,2.441818640133257645e+01,2.973980922683938100e-01
1.729999999999999982e+00,2.449005971560703543e+01,2.962985611083353010e-01
1.735000000000000098e+00,2.456194281492104281e+01,2.952551983202791885e-01
1.739999999999999991e+00,2.463383573156997741e+01,2.942679097083039652e-01
1.745000000000000107e+00,2.470573849788674892e+01,2.933365389268709489e-01
1.750000000000000000e+00,2.477765114624194354e+01,2.924608688029998183e-01
1.755000000000000115e+00,2.484957370904396257e+01,2.916406227030757248e-01
1.760000000000000009e+00,2.492150621873916805e+01,2.908754659420903499e-01
1.765000000000000124e+00,2.499344870781207462e+01,2.901650072331041219e-01
1.770000000000000018e+00,2.506540120878543831e+01,2.895088001747082584e-01
1.775000000000000133e+00,2.513736375422048042e+01,2.889063447742558077e-01
1.780000000000000027e+00,2.520933637671697625e+01,2.883570890046283086e-01
1.784999999999999920e+00,2.528131910891343992e+01,2.878604303922986385e-01
1.790000000000000036e+00,2.535331198348729842e+01,2.874157176344538933e-01
1.794999999999999929e+00,2.542531503315499464e+01,2.870222522429408674e-01
1.800000000000000044e+00,2.549732829067219342e+01,2.866792902128033615e-01
1.804999999999999938e+00,2.556935178883389170e+01,2.863860437131863779e-01
1.810000000000000053e+00,2.564138556047461748e+01,2.861416827983916389e-01
1.814999999999999947e+00,2.571342963846855056e+01,2.859453371368783081e-01
1.820000000000000062e+00,2.578548405572970026e+01,2.857960977560209392e-01
1.824999999999999956e+00,2.585754884521206165e+01,2.856930188004451754e-01
1.830000000000000071e+00,2.592962403990974352e+01,2.856351193017858670e-01
1.834999999999999964e+00,2.600170967285718859e+01,2.856213849577293185e-01
1.840000000000000080e+00,2.607380577712925884e+01,2.856507699182214699e-01
1.844999999999999973e+00,2.614591238584144151e+01,2.857221985767514072e-01
1.850000000000000089e+00,2.621802953215001253e+01,2.858345673646421892e-01
1.854999999999999982e+00,2.629015724925214670e+01,2.859867465463090674e-01
1.860000000000000098e+00,2.636229557038614857e+01,2.861775820134763171e-01
1.864999999999999991e+00,2.643444452883154483e+01,2.864058970763716516e-01
1.870000000000000107e+00,2.650660415790929747e+01,2.866704942499536113e-01
1.875000000000000000e+00,2.657877449098193523e+01,2.869701570332590101e-01
1.880000000000000115e+00,2.665095556145372768e+01,2.873036516799947204e-01
1.885000000000000009e+00,2.672314740277084866e+01,2.876697289585354311e-01
1.890000000000000124e+00,2.679535004842153967e+01,2.880671258995278206e-01
1.895000000000000018e+00,2.686756353193625557e+01,2.884945675293424383e-01
1.900000000000000133e+00,2.693978788688786707e+01,2.889507685876553378e-01
1.905000000000000027e+00,2.701202314689178152e+01,2.894344352274856869e-01
1.909999999999999920e+00,2.708426934560613830e+01,2.899442666960596049e-01
1.915000000000000036e+00,2.715652651673197227e+01,2.904789569949137173e-01
1.919999999999999929e+00,2.722879469401334873e+01,2.910371965177031006e-01
1.925000000000000044e+00,2.730107391123759086e+01,2.916176736642198675e-01
1.929999999999999938e+00,2.737336420223536848e+01,2.922190764291823784e-01
1.935000000000000053e+00,2.744566560088094676e+01,2.928400939644004719e-01
1.939999999999999947e+00,2.751797814109228923e+01,2.934794181129753432e-01
1.945000000000000062e+00,2.759030185683125325e+01,2.941357449142412150e-01
1.949999999999999956e+00,2.766263678210377108e+01,2.948077760782085721e-01
1.955000000000000071e+00,2.773498295096000987e+01,2.954942204283220741e-01
1.959999999999999964e+00,2.780734039749451014e+01,2.961937953113970567e-01
1.965000000000000080e+00,2.787970915584642384e+01,2.969052279736532629e-01
1.969999999999999973e+00,2.795208926019961027e+01,2.976272569018177938e-01
1.975000000000000089e+00,2.802448074478288476e+01,2.983586331283241688e-01
1.979999999999999982e+00,2.809688364387011106e+01,2.990981214996868420e-01
1.985000000000000098e+00,2.816929799178043936e+01,2.998445019071882545e-01
1.989999999999999991e+00,2.824172382287844840e+01,3.005965704790679038e-01
1.995000000000000107e+00,2.831416117157433021e+01,3.013531407334590906e-01
2.000000000000000000e+00,2.838661007232403577e+01,3.021130446913739553e-01
2.004999999999999893e+00,2.845907055962951304e+01,3.028751339490926564e-01
2.009999999999999787e+00,2.853154266803881001e+01,3.036382807093673253e-01
2.015000000000000124e+00,2.860402643214631979e+01,3.044013787709065610e-01
2.020000000000000018e+00,2.867652188659288015e+01,3.051633444756608471e-01
2.025000000000000355e+00,2.874902906606602571e+01,3.059231176134847852e-01
2.030000000000000249e+00,2.882154800530010519e+01,3.066796622838036668e-01
2.035000000000000142e+00,2.889407873907651592e+01,3.074319677139699669e-01
2.040000000000000036e+00,2.896662130222383169e+01,3.081790490340444166e-01
2.044999999999999929e+00,2.903917572961803728e+01,3.089199480077930438e-01
2.049999999999999822e+00,2.911174205618262789e+01,3.096537337197411976e-01
2.054999999999999716e+00,2.918432031688887918e+01,3.103795032181806413e-01
2.060000000000000053e+00,2.925691054675596803e+01,3.110963821140737551e-01
2.064999999999999947e+00,2.932951278085116797e+01,3.118035251358524107e-01
2.070000000000000284e+00,2.940212705429006235e+01,3.125001166401587538e-01
2.075000000000000178e+00,2.947475340223666862e+01,3.131853710786218770e-01
2.080000000000000071e+00,2.954739185990367645e+01,3.138585334208174316e-01
2.084999999999999964e+00,2.962004246255261108e+01,3.145188795335994714e-01
2.089999999999999858e+00,2.969270524549400747e+01,3.151657165170465014e-01
2.094999999999999751e+00,2.976538024408761629e+01,3.157983829973040057e-01
2.100000000000000089e+00,2.983806749374257805e+01,3.164162493766553563e-01
2.104999999999999982e+00,2.991076702991759007e+01,3.170187180411929706e-01
2.110000000000000320e+00,2.998347888812114093e+01,3.176052235265086066e-01
2.115000000000000213e+00,3.005620310391165972e+01,3.181752326418592625e-01
2.120000000000000107e+00,3.012893971289771855e+01,3.187282445533098918e-01
2.125000000000000000e+00,3.020168875073822079e+01,3.192637908263907254e-01
2.129999999999999893e+00,3.027445025314257521e+01,3.197814354288476824e-01
2.134999999999999787e+00,3.034722425587091976e+01,3.202807746940999345e-01
2.140000000000000124e+00,3.042001079473428149e+01,3.207614372460566576e-01
2.145000000000000018e+00,3.049280990559477900e+01,3.212230838859781445e-01
2.150000000000000355e+00,3.056562162436581787e+01,3.216654074421014808e-01
2.155000000000000249e+00,3.063844598701226474e+01,3.220881325827816832e-01
2.160000000000000142e+00,3.071128302955068179e+01,3.224910155939336165e-01
2.165000000000000036e+00,3.078413278804947595e+01,3.228738441215846522e-01
2.169999999999999929e+00,3.085699529862911916e+01,3.232364368803813393e-01
2.174999999999999822e+00,3.092987059746233669e+01,3.235786433289186137e-01
2.179999999999999716e+00,3.100275872077428119e+01,3.239003433127842224e-01
2.185000000000000053e+00,3.107565970484279205e+01,3.242014466762380698e-01
2.189999999999999947e+00,3.114857358599851267e+01,3.244818928434682337e-01
2.195000000000000284e+00,3.122150040062515686e+01,3.247416503703859925e-01
2.200000000000000178e+00,3.129444018515964032e+01,3.249807164679443527e-01
2.205000000000000071e+00,3.136739297609234001e+01,3.251991164979810001e-01
2.209999999999999964e+00,3.144035880996729304e+01,3.253969034426079654e-01
2.214999999999999858e+00,3.151333772338234240e+01,3.255741573481806816e-01
2.219999999999999751e+00,3.158632975298936429e+01,3.257309847448999762e-01
2.225000000000000089e+00,3.165933493549450262e+01,3.258675180431087615e-01
2.229999999999999982e+00,3.173235330765831819e+01,3.259839149073606723e-01
2.235000000000000320e+00,3.180538490629605874e+01,3.260803576093454503e-01
2.240000000000000213e+00,3.187842976827777264e+01,3.261570523607676964e-01
2.245000000000000107e+00,3.195148793052859304e+01,3.262142286272816105e-01
2.250000000000000000e+00,3.202455943002890848e+01,3.262521384245909983e-01
2.254999999999999893e+00,3.209764430381456890e+01,3.262710555978294846e-01
2.259999999999999787e+00,3.217074258897711303e+01,3.262712750853390409e-01
2.265000000000000124e+00,3.224385432266394957e+01,3.262531121679674295e-01
2.270000000000000018e+00,3.231697954207854906e+01,3.262169017050060571e-01
2.275000000000000355e+00,3.239011828448072805e+01,3.261629973578900055e-01
2.280000000000000249e+00,3.246327058718677705e+01,3.260917708027800122e-01
2.285000000000000142e+00,3.253643648756969498e+01,3.260036109331429510e-01
2.290000000000000036e+00,3.260961602305945917e+01,3.258989230534448112e-01
2.294999999999999929e+00,3.268280923114312486e+01,3.257781280650633993e-01
2.299999999999999822e+00,3.275601614936513073e+01,3.256416616455221069e-01
2.304999999999999716e+00,3.282923681532747651e+01,3.254899734221383678e-01
2.310000000000000053e+00,3.290247126668995747e+01,3.253235261411727697e-01
2.314999999999999947e+00,3.297571954117032078e+01,3.251427948335518514e-01
2.320000000000000284e+00,3.304898167654455676e+01,3.249482659782302330e-01
2.325000000000000178e+00,3.312225771064705526e+01,3.247404366642437923e-01
2.330000000000000071e+00,3.319554768137087564e+01,3.245198137524913373e-01
2.334999999999999964e+00,3.326885162666790308e+01,3.242869130382707854e-01
2.339999999999999858e+00,3.334216958454913282e+01,3.240422584155785990e-01
2.344999999999999751e+00,3.341550159308484069e+01,3.237863810441650725e-01
2.350000000000000089e+00,3.348884769040482468e+01,3.235198185203232990e-01
2.354999999999999982e+00,3.356220791469858966e+01,3.232431140523681079e-01
2.360000000000000320e+00,3.363558230421564588e+01,3.229568156417456648e-01
2.365000000000000213e+00,3.370897089726564388e+01,3.226614752706928324e-01
2.370000000000000107e+00,3.378237373221866591e+01,3.223576480973457947e-01
2.375000000000000000e+00,3.385579084750541057e+01,3.220458916591752985e-01
2.379999999999999893e+00,3.392922228161740605e+01,3.217267650856056038e-01
2.384999999999999787e+00,3.400266807310731565e+01,3.214008283206492567e-01
2.390000000000000124e+00,3.407612826058903721e+01,3.210686413563680341e-01
2.395000000000000018e+00,3.414960288273803712e+01,3.207307634779467675e-01
2.400000000000000355e+00,3.422309197829154215e+01,3.203877525211393795e-01
2.405000000000000249e+00,3.429659558604873837e+01,3.200401641428262112e-01
2.410000000000000142e+00,3.437011374487104121e+01,3.196885511053900175e-01
2.415000000000000036e+00,3.444364649368232989e+01,3.193334625755975265e-01
2.419999999999999929e+00,3.451719387146913220e+01,3.189754434386432025e-01
2.424999999999999822e+00,3.459075591728089449e+01,3.186150336279851558e-01
2.429999999999999716e+00,3.466433267023021614e+01,3.182527674715786015e-01
