q_Ainv,two_theta_deg,I_norm
2.429999999999999716e+00,3.466433267023021614e+01,3.241268541108983103e-01
2.435000000000000053e+00,3.473792416949305562e+01,3.237232273553976025e-01
2.439999999999999947e+00,3.481153045430898629e+01,3.233207358558004563e-01
2.445000000000000284e+00,3.488515156398141670e+01,3.229199011897807559e-01
2.450000000000000178e+00,3.495878753787784632e+01,3.225212340184691051e-01
2.455000000000000071e+00,3.503243841543009296e+01,3.221252335572608594e-01
2.459999999999999964e+00,3.510610423613451303e+01,3.217323870693368226e-01
2.464999999999999858e+00,3.517978503955227154e+01,3.213431693822156321e-01
2.469999999999999751e+00,3.525348086530956948e+01,3.209580424276239352e-01
2.475000000000000089e+00,3.532719175309787119e+01,3.205774548049405426e-01
2.479999999999999982e+00,3.540091774267415303e+01,3.202018413684359355e-01
2.485000000000000320e+00,3.547465887386115213e+01,3.198316228384975868e-01
2.490000000000000213e+00,3.554841518654758659e+01,3.194672054370010228e-01
2.495000000000000107e+00,3.562218672068844683e+01,3.191089805469523033e-01
2.500000000000000000e+00,3.569597351630520876e+01,3.187573243964983982e-01
2.504999999999999893e+00,3.576977561348606827e+01,3.184125977673699648e-01
2.510000000000000231e+00,3.584359305238618987e+01,3.180751457277907757e-01
2.515000000000000124e+00,3.591742587322798386e+01,3.177452973898569066e-01
2.520000000000000018e+00,3.599127411630132656e+01,3.174233656913592050e-01
2.524999999999999911e+00,3.606513782196384454e+01,3.171096472019938606e-01
2.530000000000000249e+00,3.613901703064109938e+01,3.168044219538745376e-01
2.535000000000000142e+00,3.621291178282690026e+01,3.165079532962336573e-01
2.540000000000000036e+00,3.628682211908352429e+01,3.162204877741697229e-01
2.544999999999999929e+00,3.636074808004200065e+01,3.159422550312711575e-01
2.549999999999999822e+00,3.643468970640233096e+01,3.156734677359205321e-01
2.555000000000000160e+00,3.650864703893374497e+01,3.154143215310555304e-01
2.560000000000000053e+00,3.658262011847497064e+01,3.151649950071367390e-01
2.564999999999999947e+00,3.665660898593451833e+01,3.149256496980491482e-01
2.569999999999999840e+00,3.673061368229085133e+01,3.146964300996369923e-01
2.575000000000000178e+00,3.680463424859278376e+01,3.144774637105491877e-01
2.580000000000000071e+00,3.687867072595955875e+01,3.142688610950497008e-01
2.584999999999999964e+00,3.695272315558129606e+01,3.140707159674225868e-01
2.589999999999999858e+00,3.702679157871910576e+01,3.138831052975814551e-01
2.595000000000000195e+00,3.710087603670545775e+01,3.137060894374718578e-01
2.600000000000000089e+00,3.717497657094433805e+01,3.135397122678335591e-01
2.604999999999999982e+00,3.724909322291163960e+01,3.133840013648708234e-01
2.609999999999999876e+00,3.732322603415531859e+01,3.132389681863606001e-01
2.615000000000000213e+00,3.739737504629572840e+01,3.131046082767093841e-01
2.620000000000000107e+00,3.747154030102583988e+01,3.129809014904530451e-01
2.625000000000000000e+00,3.754572184011155400e+01,3.128678122336769896e-01
2.629999999999999893e+00,3.761991970539193630e+01,3.127652897228195283e-01
2.635000000000000231e+00,3.769413393877950824e+01,3.126732682603053926e-01
2.640000000000000124e+00,3.776836458226052429e+01,3.125916675264432953e-01
2.645000000000000018e+00,3.784261167789519931e+01,3.125203928870077807e-01
2.649999999999999911e+00,3.791687526781804252e+01,3.124593357159144991e-01
2.655000000000000249e+00,3.799115539423809906e+01,3.124083737323854471e-01
2.660000000000000142e+00,3.806545209943924135e+01,3.123673713519913853e-01
2.665000000000000036e+00,3.813976542578040352e+01,3.123361800509482644e-01
2.669999999999999929e+00,3.821409541569593671e+01,3.123146387430366100e-01
2.675000000000000266e+00,3.828844211169581513e+01,3.123025741685041545e-01
2.680000000000000160e+00,3.836280555636594869e+01,3.122998012943057344e-01
2.685000000000000053e+00,3.843718579236846011e+01,3.123061237250283062e-01
2.689999999999999947e+00,3.851158286244198337e+01,3.123213341238424978e-01
2.694999999999999840e+00,3.858599680940191945e+01,3.123452146428201126e-01
2.700000000000000178e+00,3.866042767614071352e+01,3.123775373619511186e-01
2.705000000000000071e+00,3.873487550562817461e+01,3.124180647361923246e-01
2.709999999999999964e+00,3.880934034091176699e+01,3.124665500498775561e-01
2.714999999999999858e+00,3.888382222511685171e+01,3.125227378778188125e-01
2.720000000000000195e+00,3.895832120144701349e+01,3.125863645524264434e-01
2.725000000000000089e+00,3.903283731318432359e+01,3.126571586361779898e-01
2.729999999999999982e+00,3.910737060368965246e+01,3.127348413987676157e-01
2.734999999999999876e+00,3.918192111640296105e+01,3.128191272982670523e-01
2.740000000000000213e+00,3.925648889484362059e+01,3.129097244656363630e-01
2.745000000000000107e+00,3.933107398261059728e+01,3.130063351919228354e-01
2.750000000000000000e+00,3.940567642338287868e+01,3.131086564174931919e-01
2.754999999999999893e+00,3.948029626091972943e+01,3.132163802226481941e-01
2.760000000000000231e+00,3.955493353906094711e+01,3.133291943189757678e-01
2.765000000000000124e+00,3.962958830172718194e+01,3.134467825408044361e-01
2.770000000000000018e+00,3.970426059292030629e+01,3.135688253361272881e-01
2.774999999999999911e+00,3.977895045672357810e+01,3.136950002563736462e-01
2.780000000000000249e+00,3.985365793730208850e+01,3.138249824444152569e-01
2.785000000000000142e+00,3.992838307890296079e+01,3.139584451202031556e-01
2.790000000000000036e+00,4.000312592585571991e+01,3.140950600634399570e-01
2.794999999999999929e+00,4.007788652257253403e+01,3.142344980927054277e-01
2.800000000000000266e+00,4.015266491354863376e+01,3.143764295404612996e-01
2.805000000000000160e+00,4.022746114336246137e+01,3.145205247233765489e-01
2.810000000000000053e+00,4.030227525667613264e+01,3.146664544074224135e-01
2.814999999999999947e+00,4.037710729823564293e+01,3.148138902672038553e-01
2.819999999999999840e+00,4.045195731287127927e+01,3.149625053390034402e-01
2.825000000000000178e+00,4.052682534549779803e+01,3.151119744670299871e-01
2.830000000000000071e+00,4.060171144111486541e+01,3.152619747423772156e-01
2.834999999999999964e+00,4.067661564480731329e+01,3.154121859342131629e-01
2.839999999999999858e+00,4.075153800174549446e+01,3.155622909127356324e-01
2.845000000000000195e+00,4.082647855718551710e+01,3.157119760634443661e-01
2.850000000000000089e+00,4.090143735646968537e+01,3.158609316922974530e-01
2.854999999999999982e+00,4.097641444502671959e+01,3.160088524213338079e-01
2.859999999999999876e+00,4.105140986837214001e+01,3.161554375743625966e-01
2.865000000000000213e+00,4.112642367210856520e+01,3.163003915523344145e-01
2.870000000000000107e+00,4.120145590192603891e+01,3.164434241980287332e-01
2.875000000000000000e+00,4.127650660360233559e+01,3.165842511497080070e-01
2.879999999999999893e+00,4.135157582300337253e+01,3.167225941834063141e-01
2.885000000000000231e+00,4.142666360608343012e+01,3.168581815435389526e-01
2.890000000000000124e+00,4.150176999888552842e+01,3.169907482615368921e-01
2.895000000000000018e+00,4.157689504754178955e+01,3.171200364622282497e-01
2.899999999999999911e+00,4.165203879827374323e+01,3.172457956577067750e-01
2.905000000000000249e+00,4.172720129739262518e+01,3.173677830284466483e-01
2.910000000000000142e+00,4.180238259129978928e+01,3.174857636914400483e-01
2.915000000000000036e+00,4.187758272648697755e+01,3.175995109551532081e-01
2.919999999999999929e+00,4.195280174953673225e+01,3.177088065611161083e-01
2.925000000000000266e+00,4.202803970712261616e+01,3.178134409119766635e-01
2.930000000000000160e+00,4.210329664600970290e+01,3.179132132858726867e-01
2.935000000000000053e+00,4.217857261305478289e+01,3.180079320369900708e-01
2.939999999999999947e+00,4.225386765520683241e+01,3.180974147821963305e-01
2.944999999999999840e+00,4.232918181950724090e+01,3.181814885736556908e-01
2.950000000000000178e+00,4.240451515309025865e+01,3.182599900573512275e-01
2.955000000000000071e+00,4.247986770318329519e+01,3.183327656174573805e-01
2.959999999999999964e+00,4.255523951710723196e+01,3.183996715065236516e-01
2.964999999999999858e+00,4.263063064227686283e+01,3.184605739614499442e-01
2.970000000000000195e+00,4.270604112620122095e+01,3.185153493052494955e-01
2.975000000000000089e+00,4.278147101648384165e+01,3.185638840346151635e-01
2.979999999999999982e+00,4.285692036082326695e+01,3.186060748933200459e-01
2.984999999999999876e+00,4.293238920701327288e+01,3.186418289315033903e-01
2.990000000000000213e+00,4.300787760294332429e+01,3.186710635509056866e-01
2.995000000000000107e+00,4.308338559659885902e+01,3.186937065361378218e-01
3.000000000000000000e+00,4.315891323606172847e+01,3.187096960720823824e-01
3.004999999999999893e+00,4.323446056951046046e+01,3.187189807475424574e-01
3.010000000000000231e+00,4.331002764522074244e+01,3.187215195452691163e-01
3.015000000000000124e+00,4.338561451156569149e+01,3.187172818185143308e-01
3.020000000000000018e+00,4.346122121701624508e+01,3.187062472542694924e-01
3.024999999999999911e+00,4.353684781014158744e+01,3.186884058233682704e-01
3.030000000000000249e+00,4.361249433960944799e+01,3.186637577176413272e-01
3.035000000000000142e+00,4.368816085418652051e+01,3.186323132743302811e-01
3.040000000000000036e+00,4.376384740273878293e+01,3.185940928879774647e-01
3.044999999999999929e+00,4.383955403423196628e+01,3.185491269100234057e-01
3.050000000000000266e+00,4.391528079773183890e+01,3.184974555363557780e-01
3.055000000000000160e+00,4.399102774240463276e+01,3.184391286830672851e-01
3.060000000000000053e+00,4.406679491751740585e+01,3.183742058506893180e-01
3.064999999999999947e+00,4.414258237243846139e+01,3.183027559771828274e-01
3.069999999999999840e+00,4.421839015663767469e+01,3.182248572799754038e-01
3.075000000000000178e+00,4.429421831968692658e+01,3.181405970873480427e-01
3.080000000000000071e+00,4.437006691126045865e+01,3.180500716594807931e-01
3.084999999999999964e+00,4.444593598113530675e+01,3.179533859994795320e-01
3.089999999999999858e+00,4.452182557919159933e+01,3.178506536547137662e-01
3.095000000000000195e+00,4.459773575541308333e+01,3.177419965088036924e-01
3.100000000000000089e+00,4.467366655988739410e+01,3.176275445646030704e-01
3.104999999999999982e+00,4.474961804280652444e+01,3.175074357185329044e-01
3.109999999999999876e+00,4.482559025446720113e+01,3.173818155266268093e-01
3.115000000000000213e+00,4.490158324527128997e+01,3.172508369626556024e-01
3.120000000000000107e+00,4.497759706572615812e+01,3.171146601687065414e-01
3.125000000000000000e+00,4.505363176644514311e+01,3.169734521985948517e-01
3.129999999999999893e+00,4.512968739814790098e+01,3.168273867544938449e-01
3.135000000000000231e+00,4.520576401166087521e+01,3.166766439171718184e-01
3.140000000000000124e+00,4.528186165791758810e+01,3.165214098702290313e-01
3.145000000000000018e+00,4.535798038795919496e+01,3.163618766187321074e-01
3.149999999999999911e+00,4.543412025293478962e+01,3.161982417026439340e-01
3.155000000000000249e+00,4.551028130410187345e+01,3.160307079054532342e-01
3.160000000000000142e+00,4.558646359282673188e+01,3.158594829584059349e-01
3.165000000000000036e+00,4.566266717058489633e+01,3.156847792407452280e-01
3.169999999999999929e+00,4.573889208896148517e+01,3.155068134763663323e-01
3.175000000000000266e+00,4.581513839965176516e+01,3.153258064272924655e-01
3.180000000000000160e+00,4.589140615446137161e+01,3.151419825843803091e-01
3.185000000000000053e+00,4.596769540530694087e+01,3.149555698556595340e-01
3.189999999999999947e+00,4.604400620421637313e+01,3.147667992527131697e-01
3.194999999999999840e+00,4.612033860332938673e+01,3.145759045755026628e-01
3.200000000000000178e+00,4.619669265489784493e+01,3.143831220960385808e-01
3.205000000000000071e+00,4.627306841128623205e+01,3.141886902412978633e-01
3.209999999999999964e+00,4.634946592497210816e+01,3.139928492757833034e-01
3.214999999999999858e+00,4.642588524854651411e+01,3.137958409841195007e-01
3.220000000000000195e+00,4.650232643471441207e+01,3.135979083540736401e-01
3.225000000000000089e+00,4.657878953629512608e+01,3.133992952603886772e-01
3.229999999999999982e+00,4.665527460622279676e+01,3.132002461498074597e-01
3.234999999999999876e+00,4.673178169754682187e+01,3.130010057276652047e-01
3.240000000000000213e+00,4.680831086343227554e+01,3.128018186464204820e-01
3.245000000000000107e+00,4.688486215716038430e+01,3.126029291964890766e-01
3.250000000000000000e+00,4.696143563212895344e+01,3.124045809997388901e-01
3.254999999999999893e+00,4.703803134185285018e+01,3.122070167059993739e-01
3.260000000000000231e+00,4.711464933996442994e+01,3.120104776929281676e-01
3.265000000000000124e+00,4.719128968021399118e+01,3.118152037695749446e-01
3.270000000000000018e+00,4.726795241647025136e+01,3.116214328839714276e-01
3.274999999999999911e+00,4.734463760272078758e+01,3.114294008350701470e-01
3.280000000000000249e+00,4.742134529307251967e+01,3.112393409893461915e-01
3.285000000000000142e+00,4.749807554175212232e+01,3.110514840023674843e-01
3.290000000000000036e+00,4.757482840310657934e+01,3.108660575456304587e-01
3.294999999999999929e+00,4.765160393160356733e+01,3.106832860389490136e-01
3.300000000000000266e+00,4.772840218183196015e+01,3.105033903886748603e-01
3.305000000000000160e+00,4.780522320850229079e+01,3.103265877320187660e-01
3.310000000000000053e+00,4.788206706644726296e+01,3.101530911877313224e-01
3.314999999999999947e+00,4.795893381062217742e+01,3.099831096133928154e-01
3.319999999999999840e+00,4.803582349610540803e+01,3.098168473695510072e-01
3.325000000000000178e+00,4.811273617809894176e+01,3.096545040909354785e-01
3.330000000000000071e+00,4.818967191192881216e+01,3.094962744649666364e-01
3.334999999999999964e+00,4.826663075304557537e+01,3.093423480177667217e-01
3.339999999999999858e+00,4.834361275702483596e+01,3.091929089078696569e-01
3.345000000000000195e+00,4.842061797956772295e+01,3.090481357278145880e-01
3.350000000000000089e+00,4.849764647650135885e+01,3.089082013137985916e-01
3.354999999999999982e+00,4.857469830377937114e+01,3.087732725635506381e-01
3.359999999999999876e+00,4.865177351748240397e+01,3.086435102625804672e-01
3.365000000000000213e+00,4.872887217381858704e+01,3.085190689189408197e-01
3.370000000000000107e+00,4.880599432912404723e+01,3.084000966066349214e-01
3.375000000000000000e+00,4.888314003986339173e+01,3.082867348177843470e-01
3.379999999999999893e+00,4.896030936263030497e+01,3.081791183236659015e-01
3.385000000000000231e+00,4.903750235414790382e+01,3.080773750447107773e-01
3.390000000000000124e+00,4.911471907126937708e+01,3.079816259295500847e-01
3.395000000000000018e+00,4.919195957097842609e+01,3.078919848431786455e-01
3.399999999999999911e+00,4.926922391038983307e+01,3.078085584642968331e-01
3.405000000000000249e+00,4.934651214674990172e+01,3.077314461918801425e-01
3.410000000000000142e+00,4.942382433743706827e+01,3.076607400610134602e-01
3.415000000000000036e+00,4.950116053996233489e+01,3.075965246680169018e-01
3.419999999999999929e+00,4.957852081196988081e+01,3.075388771048777059e-01
3.425000000000000266e+00,4.965590521123750278e+01,3.074878669029924572e-01
3.430000000000000160e+00,4.973331379567723332e+01,3.074435559862121470e-01
3.435000000000000053e+00,4.981074662333575276e+01,3.074059986331726391e-01
3.439999999999999947e+00,4.988820375239507143e+01,3.073752414488802875e-01
3.444999999999999840e+00,4.996568524117293464e+01,3.073513233455151261e-01
3.450000000000000178e+00,5.004319114812346925e+01,3.073342755323995590e-01
3.455000000000000071e+00,5.012072153183760292e+01,3.073241215150734895e-01
3.459999999999999964e+00,5.019827645104373914e+01,3.073208771034042219e-01
3.464999999999999858e+00,5.027585596460821193e+01,3.073245504286512553e-01
3.470000000000000195e+00,5.035346013153588984e+01,3.073351419693952091e-01
3.475000000000000089e+00,5.043108901097065200e+01,3.073526445862302392e-01
3.479999999999999982e+00,5.050874266219606312e+01,3.073770435651107524e-01
3.484999999999999876e+00,5.058642114463581407e+01,3.074083166692344604e-01
3.490000000000000213e+00,5.066412451785434001e+01,3.074464341993321526e-01
3.495000000000000107e+00,5.074185284155737463e+01,3.074913590622291304e-01
3.500000000000000000e+00,5.081960617559251148e+01,3.075430468475334189e-01
3.504999999999999893e+00,5.089738457994975818e+01,3.076014459122959899e-01
3.510000000000000231e+00,5.097518811476216882e+01,3.076664974734836244e-01
3.515000000000000124e+00,5.105301684030629161e+01,3.077381357080938296e-01
3.520000000000000018e+00,5.113087081700287939e+01,3.078162878607363373e-01
3.524999999999999911e+00,5.120875010541738703e+01,3.079008743584972230e-01
3.530000000000000249e+00,5.128665476626061093e+01,3.079918089328949060e-01
3.535000000000000142e+00,5.136458486038916504e+01,3.080889987487311354e-01
3.540000000000000036e+00,5.144254044880621279e+01,3.081923445396332895e-01
3.544999999999999929e+00,5.152052159266194309e+01,3.083017407500786566e-01
3.550000000000000266e+00,5.159852835325425957e+01,3.084170756836852045e-01
3.555000000000000160e+00,5.167656079202920694e+01,3.085382316575478456e-01
3.560000000000000053e+00,5.175461897058182359e+01,3.086650851623958802e-01
3.564999999999999947e+00,5.183270295065648270e+01,3.087975070283388579e-01
3.570000000000000284e+00,5.191081279414769512e+01,3.089353625959672667e-01
3.575000000000000178e+00,5.198894856310059964e+01,3.090785118925686858e-01
3.580000000000000071e+00,5.206711031971163095e+01,3.092268098132155418e-01
3.584999999999999964e+00,5.214529812632906669e+01,3.093801063064783863e-01
3.589999999999999858e+00,5.222351204545374515e+01,3.095382465645149517e-01
3.595000000000000195e+00,5.230175213973959103e+01,3.097010712172816871e-01
3.600000000000000089e+00,5.238001847199427630e+01,3.098684165306127003e-01
3.604999999999999982e+00,5.245831110517984541e+01,3.100401146079088677e-01
3.609999999999999876e+00,5.253663010241335485e+01,3.102159935951768754e-01
3.615000000000000213e+00,5.261497552696746283e+01,3.103958778891576786e-01
3.620000000000000107e+00,5.269334744227109013e+01,3.105795883482816988e-01
3.625000000000000000e+00,5.277174591191005959e+01,3.107669425061871937e-01
3.629999999999999893e+00,5.285017099962776399e+01,3.109577547875382320e-01
3.635000000000000231e+00,5.292862276932571319e+01,3.111518367258770956e-01
3.640000000000000124e+00,5.300710128506429442e+01,3.113489971832476000e-01
3.645000000000000018e+00,5.308560661106336909e+01,3.115490425713241529e-01
3.649999999999999911e+00,5.316413881170289102e+01,3.117517770737838756e-01
3.655000000000000249e+00,5.324269795152364537e+01,3.119570028696582176e-01
3.660000000000000142e+00,5.332128409522782420e+01,3.121645203574029415e-01
3.665000000000000036e+00,5.339989730767977250e+01,3.123741283794268520e-01
3.669999999999999929e+00,5.347853765390654956e+01,3.125856244468191991e-01
3.675000000000000266e+00,5.355720519909871769e+01,3.127988049640219592e-01
3.680000000000000160e+00,5.363590000861088924e+01,3.130134654531903093e-01
3.685000000000000053e+00,5.371462214796252255e+01,3.132294007779922729e-01
3.689999999999999947e+00,5.379337168283852577e+01,3.134464053665969030e-01
3.695000000000000284e+00,5.387214867908997462e+01,3.136642734336068661e-01
3.700000000000000178e+00,5.395095320273473050e+01,3.138827992006930634e-01
3.705000000000000071e+00,5.402978531995824341e+01,3.141017771156919824e-01
3.709999999999999964e+00,5.410864509711414172e+01,3.143210020699325202e-01
3.714999999999999858e+00,5.418753260072499245e+01,3.145402696135601861e-01
3.720000000000000195e+00,5.426644789748297626e+01,3.147593761686339753e-01
3.725000000000000089e+00,5.434539105425058381e+01,3.149781192397724805e-01
3.729999999999999982e+00,5.442436213806131917e+01,3.151962976221343027e-01
3.734999999999999876e+00,5.450336121612044593e+01,3.154137116065188207e-01
3.740000000000000213e+00,5.458238835580567638e+01,3.156301631813818176e-01
3.745000000000000107e+00,5.466144362466787499e+01,3.158454562315637926e-01
3.750000000000000000e+00,5.474052709043178311e+01,3.160593967335355581e-01
3.754999999999999893e+00,5.481963882099678642e+01,3.162717929469698319e-01
3.760000000000000231e+00,5.489877888443760412e+01,3.164824556024558033e-01
3.765000000000000124e+00,5.497794734900499236e+01,3.166911980851768171e-01
3.770000000000000018e+00,5.505714428312655428e+01,3.168978366143806458e-01
3.774999999999999911e+00,5.513636975540743634e+01,3.171021904184744278e-01
3.780000000000000249e+00,5.521562383463106727e+01,3.173040819055870099e-01
3.785000000000000142e+00,5.529490658975988993e+01,3.175033368294436498e-01
3.790000000000000036e+00,5.537421808993617134e+01,3.176997844504089175e-01
3.794999999999999929e+00,5.545355840448273455e+01,3.178932576915567410e-01
3.800000000000000266e+00,5.553292760290364782e+01,3.180835932896358687e-01
3.805000000000000160e+00,5.561232575488507734e+01,3.182706319408050155e-01
3.810000000000000053e+00,5.569175293029602614e+01,3.184542184410193988e-01
3.814999999999999947e+00,5.577120919918908726e+01,3.186342018209566973e-01
3.820000000000000284e+00,5.585069463180122540e+01,3.188104354753786840e-01
3.825000000000000178e+00,5.593020929855455847e+01,3.189827772868313316e-01
3.830000000000000071e+00,5.600975327005713211e+01,3.191510897435939631e-01
3.834999999999999964e+00,5.608932661710374390e+01,3.193152400517941802e-01
3.839999999999999858e+00,5.616892941067663969e+01,3.194751002416148511e-01
3.845000000000000195e+00,5.624856172194647286e+01,3.196305472675240456e-01
3.850000000000000089e+00,5.632822362227285851e+01,3.197814631024680776e-01
3.854999999999999982e+00,5.640791518320545350e+01,3.199277348259753073e-01
3.859999999999999876e+00,5.648763647648453912e+01,3.200692547061235183e-01
3.865000000000000213e+00,5.656738757404197315e+01,3.202059202753338996e-01
3.870000000000000107e+00,5.664716854800189338e+01,3.203376343999598808e-01
3.875000000000000000e+00,5.672697947068164837e+01,3.204643053436467826e-01
3.879999999999999893e+00,5.680682041459254350e+01,3.205858468244469073e-01
3.885000000000000231e+00,5.688669145244070080e+01,3.207021780656788001e-01
3.890000000000000124e+00,5.696659265712786180e+01,3.208132238405302927e-01
3.895000000000000018e+00,5.704652410175228994e+01,3.209189145104087149e-01
3.899999999999999911e+00,5.712648585960950243e+01,3.210191860570509315e-01
3.905000000000000249e+00,5.720647800419326501e+01,3.211139801084111345e-01
3.910000000000000142e+00,5.728650060919625275e+01,3.212032439583525356e-01
3.915000000000000036e+00,5.736655374851109457e+01,3.212869305801742681e-01
3.919999999999999929e+00,5.744663749623109794e+01,3.213649986340136877e-01
3.925000000000000266e+00,5.752675192665118686e+01,3.214374124681670941e-01
3.930000000000000160e+00,5.760689711426871895e+01,3.215041421143836065e-01
3.935000000000000053e+00,5.768707313378440205e+01,3.215651632771871493e-01
3.939999999999999947e+00,5.776728006010311134e+01,3.216204573172924963e-01
3.945000000000000284e+00,5.784751796833489124e+01,3.216700112291849822e-01
3.950000000000000178e+00,5.792778693379564459e+01,3.217138176129399341e-01
3.955000000000000071e+00,5.800808703200824823e+01,3.217518746403630892e-01
3.959999999999999964e+00,5.808841833870326354e+01,3.217841860155399303e-01
3.964999999999999858e+00,5.816878092981993831e+01,3.218107609298864746e-01
3.970000000000000195e+00,5.824917488150710909e+01,3.218316140117992163e-01
3.975000000000000089e+00,5.832960027012404680e+01,3.218467652710074178e-01
3.979999999999999982e+00,5.841005717224145144e+01,3.218562400377362742e-01
3.984999999999999876e+00,5.849054566464231186e+01,3.218600688967930834e-01
3.990000000000000213e+00,5.857106582432285080e+01,3.218582876166941054e-01
3.995000000000000107e+00,5.865161772849346278e+01,3.218509370739539577e-01
4.000000000000000000e+00,5.873220145457965913e+01,3.218380631726635577e-01
4.004999999999999893e+00,5.881281708022294907e+01,3.218197167594867292e-01
4.009999999999999787e+00,5.889346468328187711e+01,3.217959535342090338e-01
4.015000000000000568e+00,5.897414434183289700e+01,3.217668339559773272e-01
4.019999999999999574e+00,5.905485613417130963e+01,3.217324231453698724e-01
4.025000000000000355e+00,5.913560013881237154e+01,3.216927907824427835e-01
4.030000000000000249e+00,5.921637643449205513e+01,3.216480110008987925e-01
4.035000000000000142e+00,5.929718510016813582e+01,3.215981622785301086e-01
4.040000000000000036e+00,5.937802621502120815e+01,3.215433273240870804e-01
4.044999999999999929e+00,5.945889985845553838e+01,3.214835929607292031e-01
4.050000000000000711e+00,5.953980611010020141e+01,3.214190500062155675e-01
4.054999999999999716e+00,5.962074504980985523e+01,3.213497931499951221e-01
4.060000000000000497e+00,5.970171675766605546e+01,3.212759208273579525e-01
4.064999999999999503e+00,5.978272131397793743e+01,3.211975350908116145e-01
4.070000000000000284e+00,5.986375879928344546e+01,3.211147414788468324e-01
4.075000000000000178e+00,5.994482929435022101e+01,3.210276488822593755e-01
4.080000000000000071e+00,6.002593288017668272e+01,3.209363694081946439e-01
4.084999999999999964e+00,6.010706963799303537e+01,3.208410182420837198e-01
4.089999999999999858e+00,6.018823964926232861e+01,3.207417135076390813e-01
4.095000000000000639e+00,6.026944299568144459e+01,3.206385761250797328e-01
4.099999999999999645e+00,6.035067975918210692e+01,3.205317296677553385e-01
4.105000000000000426e+00,6.043195002193209575e+01,3.204213002173380564e-01
4.109999999999999432e+00,6.051325386633606485e+01,3.203074162177527717e-01
4.115000000000000213e+00,6.059459137503682769e+01,3.201902083280142031e-01
4.120000000000000107e+00,6.067596263091625275e+01,3.200698092741397494e-01
4.125000000000000000e+00,6.075736771709642881e+01,3.199463537003060520e-01
4.129999999999999893e+00,6.083880671694071651e+01,3.198199780194164732e-01
4.134999999999999787e+00,6.092027971405480002e+01,3.196908202632456342e-01
4.140000000000000568e+00,6.100178679228785938e+01,3.195590199323257719e-01
4.144999999999999574e+00,6.108332803573351555e+01,3.194247178457388370e-01
4.150000000000000355e+00,6.116490352873114489e+01,3.192880559909749838e-01
4.155000000000000249e+00,6.124651335586677448e+01,3.191491773740198212e-01
4.160000000000000142e+00,6.132815760197431132e+01,3.190082258698261342e-01
4.165000000000000036e+00,6.140983635213668634e+01,3.188653460733286149e-01
4.169999999999999929e+00,6.149154969168687757e+01,3.187206831511542049e-01
4.175000000000000711e+00,6.157329770620913933e+01,3.185743826941796475e-01
4.179999999999999716e+00,6.165508048154000420e+01,3.184265905710865763e-01
4.185000000000000497e+00,6.173689810376973242e+01,3.182774527830593003e-01
4.189999999999999503e+00,6.181875065924300117e+01,3.181271153197696711e-01
4.195000000000000284e+00,6.190063823456053171e+01,3.179757240167893628e-01
4.200000000000000178e+00,6.198256091657989941e+01,3.178234244145679566e-01
4.205000000000000071e+00,6.206451879241691216e+01,3.176703616191102753e-01
4.209999999999999964e+00,6.214651194944667623e+01,3.175166801644850323e-01
4.214999999999999858e+00,6.222854047530486810e+01,3.173625238772924684e-01
4.220000000000000639e+00,6.231060445788888558e+01,3.172080357432143782e-01
4.224999999999999645e+00,6.239270398535899176e+01,3.170533577757686516e-01
4.230000000000000426e+00,6.247483914613963663e+01,3.168986308873836810e-01
4.234999999999999432e+00,6.255701002892053708e+01,3.167439947629069330e-01
4.240000000000000213e+00,6.263921672265804119e+01,3.165895877356560417e-01
4.245000000000000107e+00,6.272145931657618689e+01,3.164355466661182281e-01
4.250000000000000000e+00,6.280373790016809465e+01,3.162820068233984094e-01
4.254999999999999893e+00,6.288605256319711145e+01,3.161291017695139205e-01
4.259999999999999787e+00,6.296840339569804712e+01,3.159769632466277178e-01
4.265000000000000568e+00,6.305079048797855279e+01,3.158257210673093840e-01
4.269999999999999574e+00,6.313321393062015829e+01,3.156755030079074209e-01
4.275000000000000355e+00,6.321567381447981404e+01,3.155264347051132678e-01
4.280000000000000249e+00,6.329817023069094262e+01,3.153786395557918176e-01
4.285000000000000142e+00,6.338070327066484566e+01,3.152322386201502069e-01
4.290000000000000036e+00,6.346327302609191179e+01,3.150873505283106613e-01
4.294999999999999929e+00,6.354587958894302346e+01,3.149440913903497896e-01
4.300000000000000711e+00,6.362852305147075072e+01,3.148025747098616156e-01
4.304999999999999716e+00,6.371120350621070116e+01,3.146629113010973589e-01
4.310000000000000497e+00,6.379392104598291979e+01,3.145252092097300944e-01
4.314999999999999503e+00,6.387667576389308266e+01,3.143895736372890326e-01
4.320000000000000284e+00,6.395946775333395351e+01,3.142561068693006665e-01
4.325000000000000178e+00,6.404229710798661301e+01,3.141249082071743137e-01
4.330000000000000071e+00,6.412516392182192249e+01,3.139960739038591964e-01
4.334999999999999964e+00,6.420806828910183128e+01,3.138696971033012595e-01
4.339999999999999858e+00,6.429101030438073394e+01,3.137458677837193788e-01
4.345000000000000639e+00,6.437399006250687705e+01,3.136246727047179439e-01
4.349999999999999645e+00,6.445700765862366666e+01,3.135061953582481964e-01
4.355000000000000426e+00,6.454006318817123145e+01,3.133905159234260385e-01
4.359999999999999432e+00,6.462315674688760225e+01,3.132777112252100871e-01
4.365000000000000213e+00,6.470628843081034631e+01,3.131678546969380861e-01
