q_Ainv,two_theta_deg,I_norm
6.650000000000000355e-01,9.352690887247932849e+00,2.064619184662293550e-01
6.700000000000000400e-01,9.423170212181961602e+00,1.920109029829496772e-01
6.750000000000000444e-01,9.493653109990921379e+00,1.781277886066788552e-01
6.799999999999999378e-01,9.564139607887574002e+00,1.648096264607148975e-01
6.850000000000000533e-01,9.634629733097098025e+00,1.520531409107570009e-01
6.899999999999999467e-01,9.705123512857150914e+00,1.398547355835300099e-01
6.950000000000000622e-01,9.775620974417996933e+00,1.282104995802823555e-01
6.999999999999999556e-01,9.846122145042579987e+00,1.171162138782726736e-01
7.050000000000000711e-01,9.916627052006647958e+00,1.065673579132156712e-01
7.099999999999999645e-01,9.987135722598816656e+00,9.655911633558068863e-02
7.149999999999999689e-01,1.005764818412070305e+01,8.708638593350863377e-02
7.199999999999999734e-01,1.012816446388699632e+01,7.814378271504593410e-02
7.249999999999999778e-01,1.019868458922557330e+01,6.972564914228965294e-02
7.299999999999999822e-01,1.026920858747757848e+01,6.182606150997350947e-02
7.349999999999999867e-01,1.033973648599754469e+01,5.443883746095053849e-02
7.399999999999999911e-01,1.041026831215347315e+01,4.755754363096576648e-02
7.449999999999999956e-01,1.048080409332694352e+01,4.117550341506186901e-02
7.500000000000000000e-01,1.055134385691320098e+01,3.528580484791038474e-02
7.550000000000000044e-01,1.062188763032126815e+01,2.988130859032712625e-02
7.600000000000000089e-01,1.069243544097403564e+01,2.495465601419322166e-02
7.650000000000000133e-01,1.076298731630836336e+01,2.049827737798859753e-02
7.700000000000000178e-01,1.083354328377518172e+01,1.650440008511887269e-02
7.750000000000000222e-01,1.090410337083958758e+01,1.296505701721680642e-02
7.800000000000000266e-01,1.097466760498094196e+01,9.872094934594764087e-03
7.850000000000000311e-01,1.104523601369297836e+01,7.217182936032020060e-03
7.900000000000000355e-01,1.111580862448389340e+01,4.991820970092650418e-03
7.949999999999999289e-01,1.118638546487645158e+01,3.187348390197949476e-03
8.000000000000000444e-01,1.125696656240808835e+01,1.794952545696045475e-03
8.049999999999999378e-01,1.132755194463099535e+01,8.056774012160487514e-04
8.100000000000000533e-01,1.139814163911224654e+01,2.104321766297114610e-04
8.149999999999999467e-01,1.146873567343386746e+01,0.000000000000000000e+00
8.200000000000000622e-01,1.153933407519297027e+01,1.650465659450502554e-04
8.249999999999999556e-01,1.160993687200181590e+01,6.961287919170817831e-04
8.300000000000000711e-01,1.168054409148795436e+01,1.583703464957678803e-03
8.349999999999999645e-01,1.175115576129429229e+01,2.818135871574157288e-03
8.400000000000000799e-01,1.182177190907922437e+01,4.389708403459849709e-03
8.449999999999999734e-01,1.189239256251669907e+01,6.288629131871542773e-03
8.500000000000000888e-01,1.196301774929636252e+01,8.505040343573203043e-03
8.549999999999999822e-01,1.203364749712361892e+01,1.102902703135270369e-02
8.599999999999999867e-01,1.210428183371976374e+01,1.385062533223074994e-02
8.649999999999999911e-01,1.217492078682207080e+01,1.695983090658608611e-02
8.699999999999999956e-01,1.224556438418389170e+01,2.034660725154494379e-02
8.750000000000000000e-01,1.231621265357477135e+01,2.400089394210400476e-02
8.800000000000000044e-01,1.238686562278053849e+01,2.791261479358053341e-02
8.850000000000000089e-01,1.245752331960340875e+01,3.207168593912526622e-02
8.900000000000000133e-01,1.252818577186210192e+01,3.646802381615903837e-02
8.950000000000000178e-01,1.259885300739192360e+01,4.109155305575066391e-02
9.000000000000000222e-01,1.266952505404488605e+01,4.593221426908975641e-02
9.050000000000000266e-01,1.274020193968979697e+01,5.097997172536333776e-02
9.100000000000000311e-01,1.281088369221237677e+01,5.622482091550240479e-02
9.150000000000000355e-01,1.288157033951535624e+01,6.165679599642048120e-02
9.199999999999999289e-01,1.295226190951857603e+01,6.726597711053018680e-02
9.250000000000000444e-01,1.302295843015909504e+01,7.304249757549163835e-02
9.299999999999999378e-01,1.309365992939129342e+01,7.897655093931271741e-02
9.350000000000000533e-01,1.316436643518698091e+01,8.505839789609905000e-02
9.399999999999999467e-01,1.323507797553549281e+01,9.127837305792020628e-02
9.450000000000000622e-01,1.330579457844381075e+01,9.762689157844586796e-02
9.499999999999999556e-01,1.337651627193663550e+01,1.040944556241755192e-01
9.550000000000000711e-01,1.344724308405653623e+01,1.106716606892800270e-01
9.599999999999999645e-01,1.351797504286401086e+01,1.173492017502474755e-01
9.650000000000000799e-01,1.358871217643763707e+01,1.241178792567234207e-01
9.699999999999999734e-01,1.365945451287412737e+01,1.309686049551118114e-01
9.750000000000000888e-01,1.373020208028848010e+01,1.378924075417084782e-01
9.799999999999999822e-01,1.380095490681405757e+01,1.448804381423122734e-01
9.849999999999999867e-01,1.387171302060270150e+01,1.519239756154719678e-01
9.899999999999999911e-01,1.394247644982484857e+01,1.590144316766984034e-01
9.949999999999999956e-01,1.401324522266960848e+01,1.661433558411850864e-01
1.000000000000000000e+00,1.408401936734490434e+01,1.733024401827610583e-01
1.004999999999999893e+00,1.415479891207755436e+01,1.804835239070021746e-01
1.010000000000000009e+00,1.422558388511340510e+01,1.876785977366181302e-01
1.015000000000000124e+00,1.429637431471739717e+01,1.948798081074266386e-01
1.020000000000000018e+00,1.436717022917370912e+01,2.020794611734255952e-01
1.024999999999999911e+00,1.443797165678586936e+01,2.092700266196621528e-01
1.030000000000000027e+00,1.450877862587682721e+01,2.164441412817911248e-01
1.035000000000000142e+00,1.457959116478908435e+01,2.235946125714104171e-01
1.040000000000000036e+00,1.465040930188480672e+01,2.307144217064527880e-01
1.044999999999999929e+00,1.472123306554592403e+01,2.377967267460981138e-01
1.050000000000000044e+00,1.479206248417424874e+01,2.448348654298618254e-01
1.055000000000000160e+00,1.486289758619156132e+01,2.518223578207026692e-01
1.060000000000000053e+00,1.493373840003974529e+01,2.587529087521772686e-01
1.064999999999999947e+00,1.500458495418088312e+01,2.656204100798528756e-01
1.070000000000000062e+00,1.507543727709737169e+01,2.724189427373656658e-01
1.075000000000000178e+00,1.514629539729202534e+01,2.791427785976974829e-01
1.080000000000000071e+00,1.521715934328818065e+01,2.857863821404184046e-01
1.084999999999999964e+00,1.528802914362983500e+01,2.923444119258123974e-01
1.089999999999999858e+00,1.535890482688171588e+01,2.988117218769773542e-01
1.094999999999999973e+00,1.542978642162942648e+01,3.051833623711593946e-01
1.100000000000000089e+00,1.550067395647953816e+01,3.114545811417437915e-01
1.104999999999999982e+00,1.557156746005968628e+01,3.176208239924906973e-01
1.109999999999999876e+00,1.564246696101873013e+01,3.236777353257584422e-01
1.114999999999999991e+00,1.571337248802681508e+01,3.296211584866133859e-01
1.120000000000000107e+00,1.578428406977550935e+01,3.354471359248786255e-01
1.125000000000000000e+00,1.585520173497789820e+01,3.411519091773218548e-01
1.129999999999999893e+00,1.592612551236871532e+01,3.467319186723253899e-01
1.135000000000000009e+00,1.599705543070445302e+01,3.521838033595210971e-01
1.140000000000000124e+00,1.606799151876345633e+01,3.575044001670124594e-01
1.145000000000000018e+00,1.613893380534603850e+01,3.626907432889370231e-01
1.149999999999999911e+00,1.620988231927463374e+01,3.677400633062509194e-01
1.155000000000000027e+00,1.628083708939384522e+01,3.726497861437382819e-01
1.160000000000000142e+00,1.635179814457061198e+01,3.774175318663732792e-01
1.165000000000000036e+00,1.642276551369429427e+01,3.820411133182753383e-01
1.169999999999999929e+00,1.649373922567679429e+01,3.865185346076084882e-01
1.175000000000000044e+00,1.656471930945267701e+01,3.908479894408812827e-01
1.180000000000000160e+00,1.663570579397927673e+01,3.950278593102086733e-01
1.185000000000000053e+00,1.670669870823679659e+01,3.990567115371930207e-01
1.189999999999999947e+00,1.677769808122846129e+01,4.029332971771720784e-01
1.195000000000000062e+00,1.684870394198061661e+01,4.066565487876721563e-01
1.200000000000000178e+00,1.691971631954280753e+01,4.102255780649845529e-01
1.205000000000000071e+00,1.699073524298794169e+01,4.136396733528669989e-01
1.209999999999999964e+00,1.706176074141239241e+01,4.168982970274395239e-01
1.214999999999999858e+00,1.713279284393609103e+01,4.200010827624143239e-01
1.219999999999999973e+00,1.720383157970269394e+01,4.229478326788650433e-01
1.225000000000000089e+00,1.727487697787962873e+01,4.257385143837972841e-01
1.229999999999999982e+00,1.734592906765826470e+01,4.283732579018382780e-01
1.234999999999999876e+00,1.741698787825402306e+01,4.308523525044091751e-01
1.239999999999999991e+00,1.748805343890647279e+01,4.331762434407917528e-01
1.245000000000000107e+00,1.755912577887944792e+01,4.353455285755372106e-01
1.250000000000000000e+00,1.763020492746119672e+01,4.373609549367023508e-01
1.254999999999999893e+00,1.770129091396447762e+01,4.392234151794243702e-01
1.260000000000000009e+00,1.777238376772666939e+01,4.409339439693739648e-01
1.265000000000000124e+00,1.784348351810989541e+01,4.424937142906439913e-01
1.270000000000000018e+00,1.791459019450115520e+01,4.439040336826462485e-01
1.274999999999999911e+00,1.798570382631242381e+01,4.451663404106030453e-01
1.280000000000000027e+00,1.805682444298079048e+01,4.462821995742192183e-01
1.285000000000000142e+00,1.812795207396856867e+01,4.472532991591295359e-01
1.290000000000000036e+00,1.819908674876339560e+01,4.480814460357061546e-01
1.294999999999999929e+00,1.827022849687839923e+01,4.487685619098091827e-01
1.300000000000000044e+00,1.834137734785226570e+01,4.493166792300449242e-01
1.305000000000000160e+00,1.841253333124940639e+01,4.497279370560842149e-01
1.310000000000000053e+00,1.848369647666003246e+01,4.500045768925718948e-01
1.314999999999999947e+00,1.855486681370031476e+01,4.501489384931295912e-01
1.320000000000000062e+00,1.862604437201249752e+01,4.501634556389300101e-01
1.325000000000000178e+00,1.869722918126500133e+01,4.500506518962817393e-01
1.330000000000000071e+00,1.876842127115253689e+01,4.498131363576302055e-01
1.334999999999999964e+00,1.883962067139628616e+01,4.494535993703385746e-01
1.339999999999999858e+00,1.891082741174395920e+01,4.489748082575624744e-01
1.344999999999999973e+00,1.898204152196994698e+01,4.483796030354899043e-01
1.350000000000000089e+00,1.905326303187543857e+01,4.476708921311605693e-01
1.354999999999999982e+00,1.912449197128853484e+01,4.468516481050228695e-01
1.359999999999999876e+00,1.919572837006440480e+01,4.459249033823287078e-01
1.364999999999999991e+00,1.926697225808537439e+01,4.448937459974015018e-01
1.370000000000000107e+00,1.933822366526105441e+01,4.437613153547473321e-01
1.375000000000000000e+00,1.940948262152847192e+01,4.425307980109079442e-01
1.379999999999999893e+00,1.948074915685221242e+01,4.412054234808834852e-01
1.385000000000000009e+00,1.955202330122451926e+01,4.397884600728768079e-01
1.390000000000000124e+00,1.962330508466541446e+01,4.382832107550305722e-01
1.395000000000000018e+00,1.969459453722285502e+01,4.366930090577510470e-01
1.399999999999999911e+00,1.976589168897282534e+01,4.350212150151244739e-01
1.405000000000000027e+00,1.983719657001949699e+01,4.332712111488491447e-01
1.410000000000000142e+00,1.990850921049531408e+01,4.314463984980154154e-01
1.415000000000000036e+00,1.997982964056115307e+01,4.295501926979756746e-01
1.419999999999999929e+00,2.005115789040643648e+01,4.275860201114529691e-01
1.425000000000000044e+00,2.012249399024926788e+01,4.255573140149438993e-01
1.430000000000000160e+00,2.019383797033654204e+01,4.234675108433699764e-01
1.435000000000000053e+00,2.026518986094409414e+01,4.213200464958388181e-01
1.439999999999999947e+00,2.033654969237680987e+01,4.191183527052694258e-01
1.445000000000000062e+00,2.040791749496876761e+01,4.168658534745416366e-01
1.450000000000000178e+00,2.047929329908335916e+01,4.145659615817198773e-01
1.455000000000000071e+00,2.055067713511342120e+01,4.122220751567993724e-01
1.459999999999999964e+00,2.062206903348136322e+01,4.098375743323189324e-01
1.464999999999999858e+00,2.069346902463929538e+01,4.074158179700741456e-01
1.469999999999999973e+00,2.076487713906917065e+01,4.049601404660612691e-01
1.475000000000000089e+00,2.083629340728289492e+01,4.024738486356692069e-01
1.479999999999999982e+00,2.090771785982248332e+01,3.999602186810318760e-01
1.484999999999999876e+00,2.097915052726014906e+01,3.974224932423410239e-01
1.489999999999999991e+00,2.105059144019848816e+01,3.948638785348096425e-01
1.495000000000000107e+00,2.112204062927057890e+01,3.922875415728702131e-01
1.500000000000000000e+00,2.119349812514010978e+01,3.896966074830715554e-01
1.505000000000000115e+00,2.126496395850152510e+01,3.870941569070388000e-01
1.510000000000000009e+00,2.133643816008016358e+01,3.844832234957435979e-01
1.515000000000000124e+00,2.140792076063237204e+01,3.818667914962214360e-01
1.520000000000000018e+00,2.147941179094565101e+01,3.792477934317668442e-01
1.524999999999999911e+00,2.155091128183878268e+01,3.766291078765218181e-01
1.530000000000000027e+00,2.162241926416196236e+01,3.740135573252690859e-01
1.534999999999999920e+00,2.169393576879695473e+01,3.714039061591298263e-01
1.540000000000000036e+00,2.176546082665719695e+01,3.688028587077565312e-01
1.544999999999999929e+00,2.183699446868795135e+01,3.662130574085095680e-01
1.550000000000000044e+00,2.190853672586644407e+01,3.636370810629921402e-01
1.554999999999999938e+00,2.198008762920198222e+01,3.610774431912220361e-01
1.560000000000000053e+00,2.205164720973611026e+01,3.585365904836042006e-01
1.564999999999999947e+00,2.212321549854273073e+01,3.560169013507763491e-01
1.570000000000000062e+00,2.219479252672825709e+01,3.535206845712869361e-01
1.574999999999999956e+00,2.226637832543173801e+01,3.510501780369750247e-01
1.580000000000000071e+00,2.233797292582498883e+01,3.486075475958124725e-01
1.584999999999999964e+00,2.240957635911274792e+01,3.461948859918821397e-01
1.590000000000000080e+00,2.248118865653280807e+01,3.438142119020603515e-01
1.594999999999999973e+00,2.255280984935614086e+01,3.414674690688849212e-01
1.600000000000000089e+00,2.262443996888706366e+01,3.391565255289939462e-01
1.604999999999999982e+00,2.269607904646333907e+01,3.368831729364334393e-01
1.610000000000000098e+00,2.276772711345636324e+01,3.346491259800389861e-01
1.614999999999999991e+00,2.283938420127124758e+01,3.324560218940155742e-01
1.620000000000000107e+00,2.291105034134702834e+01,3.303054200607515867e-01
1.625000000000000000e+00,2.298272556515674125e+01,3.281988017048219075e-01
1.630000000000000115e+00,2.305440990420760272e+01,3.261375696770560939e-01
1.635000000000000009e+00,2.312610339004114124e+01,3.241230483274682439e-01
1.640000000000000124e+00,2.319780605423333952e+01,3.221564834657709708e-01
1.645000000000000018e+00,2.326951792839475530e+01,3.202390424081222320e-01
1.650000000000000133e+00,2.334123904417071671e+01,3.183718141086827047e-01
1.655000000000000027e+00,2.341296943324139690e+01,3.165558093744949009e-01
1.659999999999999920e+00,2.348470912732202009e+01,3.147919611621266545e-01
1.665000000000000036e+00,2.355645815816296818e+01,3.130811249544607211e-01
1.669999999999999929e+00,2.362821655754992278e+01,3.114240792159507776e-01
1.675000000000000044e+00,2.369998435730403585e+01,3.098215259246052122e-01
1.679999999999999938e+00,2.377176158928204686e+01,3.082740911789059735e-01
1.685000000000000053e+00,2.384354828537645687e+01,3.067823258778155648e-01
1.689999999999999947e+00,2.391534447751564230e+01,3.053467064719760926e-01
1.695000000000000062e+00,2.398715019766402534e+01,3.039676357841557541e-01
1.699999999999999956e+00,2.405896547782220196e+01,3.026454438969544136e-01
1.705000000000000071e+00,2.413079035002711592e+01,3.013803891057366124e-01
1.709999999999999964e+00,2.420262484635217604e+01,3.001726589347221696e-01
1.715000000000000080e+00,2.427446899890741250e+01,2.990223712141259482e-01
1.719999999999999973e+00,2.434632283983962964e+01,2.979295752162074984e-01
1.725000000000000089e+00,2.441818640133257645e+01,2.968942528480558729e-01
1.729999999999999982e+00,2.449005971560703543e+01,2.959163198989107624e-01
1.735000000000000098e+00,2.456194281492104281e+01,2.949956273397917328e-01
1.739999999999999991e+00,2.463383573156997741e+01,2.941319626731863091e-01
1.745000000000000107e+00,2.470573849788674892e+01,2.933250513305264984e-01
1.750000000000000000e+00,2.477765114624194354e+01,2.925745581151663055e-01
1.755000000000000115e+00,2.484957370904396257e+01,2.918800886885564716e-01
1.760000000000000009e+00,2.492150621873916805e+01,2.912411910973017326e-01
1.765000000000000124e+00,2.499344870781207462e+01,2.906573573387756237e-01
1.770000000000000018e+00,2.506540120878543831e+01,2.901280249629602515e-01
1.775000000000000133e+00,2.513736375422048042e+01,2.896525787081745684e-01
1.780000000000000027e+00,2.520933637671697625e+01,2.892303521683530221e-01
1.784999999999999920e+00,2.528131910891343992e+01,2.888606294895351145e-01
1.790000000000000036e+00,2.535331198348729842e+01,2.885426470932328513e-01
1.794999999999999929e+00,2.542531503315499464e+01,2.882755954243442775e-01
1.800000000000000044e+00,2.549732829067219342e+01,2.880586207212934569e-01
1.804999999999999938e+00,2.556935178883389170e+01,2.878908268060843545e-01
1.810000000000000053e+00,2.564138556047461748e+01,2.877712768919705177e-01
1.814999999999999947e+00,2.571342963846855056e+01,2.876989954064561039e-01
1.820000000000000062e+00,2.578548405572970026e+01,2.876729698273628455e-01
1.824999999999999956e+00,2.585754884521206165e+01,2.876921525297149174e-01
1.830000000000000071e+00,2.592962403990974352e+01,2.877554626412158201e-01
1.834999999999999964e+00,2.600170967285718859e+01,2.878617879041164285e-01
1.840000000000000080e+00,2.607380577712925884e+01,2.880099865412965032e-01
1.844999999999999973e+00,2.614591238584144151e+01,2.881988891244119944e-01
1.850000000000000089e+00,2.621802953215001253e+01,2.884273004419886099e-01
1.854999999999999982e+00,2.629015724925214670e+01,2.886940013653742643e-01
1.860000000000000098e+00,2.636229557038614857e+01,2.889977507104962706e-01
1.864999999999999991e+00,2.643444452883154483e+01,2.893372870934035057e-01
1.870000000000000107e+00,2.650660415790929747e+01,2.897113307776123525e-01
1.875000000000000000e+00,2.657877449098193523e+01,2.901185855113112000e-01
1.880000000000000115e+00,2.665095556145372768e+01,2.905577403525201330e-01
1.885000000000000009e+00,2.672314740277084866e+01,2.910274714803440799e-01
1.890000000000000124e+00,2.679535004842153967e+01,2.915264439904980409e-01
1.895000000000000018e+00,2.686756353193625557e+01,2.920533136733314827e-01
1.900000000000000133e+00,2.693978788688786707e+01,2.926067287726208388e-01
1.905000000000000027e+00,2.701202314689178152e+01,2.931853317234482947e-01
1.909999999999999920e+00,2.708426934560613830e+01,2.937877608675322771e-01
1.915000000000000036e+00,2.715652651673197227e+01,2.944126521444244138e-01
1.919999999999999929e+00,2.722879469401334873e+01,2.950586407570379155e-01
1.925000000000000044e+00,2.730107391123759086e+01,2.957243628100237887e-01
1.929999999999999938e+00,2.737336420223536848e+01,2.964084569195633567e-01
1.935000000000000053e+00,2.744566560088094676e+01,2.971095657931984713e-01
1.939999999999999947e+00,2.751797814109228923e+01,2.978263377783745836e-01
1.945000000000000062e+00,2.759030185683125325e+01,2.985574283784266925e-01
1.949999999999999956e+00,2.766263678210377108e+01,2.993015017347925855e-01
1.955000000000000071e+00,2.773498295096000987e+01,3.000572320742944110e-01
1.959999999999999964e+00,2.780734039749451014e+01,3.008233051203849096e-01
1.965000000000000080e+00,2.787970915584642384e+01,3.015984194673117513e-01
1.969999999999999973e+00,2.795208926019961027e+01,3.023812879162109390e-01
1.975000000000000089e+00,2.802448074478288476e+01,3.031706387721959106e-01
1.979999999999999982e+00,2.809688364387011106e+01,3.039652171015683746e-01
1.985000000000000098e+00,2.816929799178043936e+01,3.047637859483334211e-01
1.989999999999999991e+00,2.824172382287844840e+01,3.055651275092597929e-01
1.995000000000000107e+00,2.831416117157433021e+01,3.063680442667839898e-01
2.000000000000000000e+00,2.838661007232403577e+01,3.071713600791135534e-01
2.004999999999999893e+00,2.845907055962951304e+01,3.079739212269453352e-01
2.009999999999999787e+00,2.853154266803881001e+01,3.087745974162690588e-01
2.015000000000000124e+00,2.860402643214631979e+01,3.095722827367856089e-01
2.020000000000000018e+00,2.867652188659288015e+01,3.103658965755254351e-01
2.025000000000000355e+00,2.874902906606602571e+01,3.111543844853125185e-01
2.030000000000000249e+00,2.882154800530010519e+01,3.119367190077688701e-01
2.035000000000000142e+00,2.889407873907651592e+01,3.127119004506188626e-01
2.040000000000000036e+00,2.896662130222383169e+01,3.134789576191011062e-01
2.044999999999999929e+00,2.903917572961803728e+01,3.142369485013547514e-01
2.049999999999999822e+00,2.911174205618262789e+01,3.149849609076993406e-01
2.054999999999999716e+00,2.918432031688887918e+01,3.157221130637816731e-01
2.060000000000000053e+00,2.925691054675596803e+01,3.164475541576156070e-01
2.064999999999999947e+00,2.932951278085116797e+01,3.171604648405932370e-01
2.070000000000000284e+00,2.940212705429006235e+01,3.178600576825971191e-01
2.075000000000000178e+00,2.947475340223666862e+01,3.185455775813932355e-01
2.080000000000000071e+00,2.954739185990367645e+01,3.192163021265344569e-01
2.084999999999999964e+00,2.962004246255261108e+01,3.198715419180530595e-01
2.089999999999999858e+00,2.969270524549400747e+01,3.205106408402673135e-01
2.094999999999999751e+00,2.976538024408761629e+01,3.211329762910755115e-01
2.100000000000000089e+00,2.983806749374257805e+01,3.217379593671543803e-01
2.104999999999999982e+00,2.991076702991759007e+01,3.223250350055255620e-01
2.110000000000000320e+00,2.998347888812114093e+01,3.228936820819950371e-01
2.115000000000000213e+00,3.005620310391165972e+01,3.234434134670131633e-01
2.120000000000000107e+00,3.012893971289771855e+01,3.239737760395455801e-01
2.125000000000000000e+00,3.020168875073822079e+01,3.244843506595815330e-01
2.129999999999999893e+00,3.027445025314257521e+01,3.249747520999486938e-01
2.134999999999999787e+00,3.034722425587091976e+01,3.254446289381368596e-01
2.140000000000000124e+00,3.042001079473428149e+01,3.258936634088725470e-01
2.145000000000000018e+00,3.049280990559477900e+01,3.263215712182173656e-01
2.150000000000000355e+00,3.056562162436581787e+01,3.267281013199990758e-01
2.155000000000000249e+00,3.063844598701226474e+01,3.271130356554146634e-01
2.160000000000000142e+00,3.071128302955068179e+01,3.274761888566761203e-01
2.165000000000000036e+00,3.078413278804947595e+01,3.278174079155968257e-01
2.169999999999999929e+00,3.085699529862911916e+01,3.281365718180466184e-01
2.174999999999999822e+00,3.092987059746233669e+01,3.284335911452282430e-01
2.179999999999999716e+00,3.100275872077428119e+01,3.287084076427519985e-01
2.185000000000000053e+00,3.107565970484279205e+01,3.289609937585107891e-01
2.189999999999999947e+00,3.114857358599851267e+01,3.291913521503778139e-01
2.195000000000000284e+00,3.122150040062515686e+01,3.293995151647701736e-01
2.200000000000000178e+00,3.129444018515964032e+01,3.295855442871406527e-01
2.205000000000000071e+00,3.136739297609234001e+01,3.297495295654769287e-01
2.209999999999999964e+00,3.144035880996729304e+01,3.298915890079046065e-01
2.214999999999999858e+00,3.151333772338234240e+01,3.300118679555030243e-01
2.219999999999999751e+00,3.158632975298936429e+01,3.301105384314575453e-01
2.225000000000000089e+00,3.165933493549450262e+01,3.301877984676832578e-01
2.229999999999999982e+00,3.173235330765831819e+01,3.302438714100641715e-01
2.235000000000000320e+00,3.180538490629605874e+01,3.302790052034618729e-01
2.240000000000000213e+00,3.187842976827777264e+01,3.302934716576544361e-01
2.245000000000000107e+00,3.195148793052859304e+01,3.302875656953715433e-01
2.250000000000000000e+00,3.202455943002890848e+01,3.302616045835973790e-01
2.254999999999999893e+00,3.209764430381456890e+01,3.302159271493144699e-01
2.259999999999999787e+00,3.217074258897711303e+01,3.301508929808653070e-01
2.265000000000000124e+00,3.224385432266394957e+01,3.300668816161050345e-01
2.270000000000000018e+00,3.231697954207854906e+01,3.299642917185230395e-01
2.275000000000000355e+00,3.239011828448072805e+01,3.298435402425023422e-01
2.280000000000000249e+00,3.246327058718677705e+01,3.297050615888880709e-01
2.285000000000000142e+00,3.253643648756969498e+01,3.295493067520251507e-01
2.290000000000000036e+00,3.260961602305945917e+01,3.293767424594259974e-01
2.294999999999999929e+00,3.268280923114312486e+01,3.291878503052135252e-01
2.299999999999999822e+00,3.275601614936513073e+01,3.289831258784833845e-01
2.304999999999999716e+00,3.282923681532747651e+01,3.287630778877134174e-01
2.310000000000000053e+00,3.290247126668995747e+01,3.285282272823415450e-01
2.314999999999999947e+00,3.297571954117032078e+01,3.282791063726179792e-01
2.320000000000000284e+00,3.304898167654455676e+01,3.280162579488253849e-01
2.325000000000000178e+00,3.312225771064705526e+01,3.277402344009467394e-01
2.330000000000000071e+00,3.319554768137087564e+01,3.274515968398435395e-01
2.334999999999999964e+00,3.326885162666790308e+01,3.271509142209914622e-01
2.339999999999999858e+00,3.334216958454913282e+01,3.268387624718029350e-01
2.344999999999999751e+00,3.341550159308484069e+01,3.265157236235471383e-01
2.350000000000000089e+00,3.348884769040482468e+01,3.261823849488580951e-01
2.354999999999999982e+00,3.356220791469858966e+01,3.258393381058030114e-01
2.360000000000000320e+00,3.363558230421564588e+01,3.254871782894586119e-01
2.365000000000000213e+00,3.370897089726564388e+01,3.251265033919247260e-01
2.370000000000000107e+00,3.378237373221866591e+01,3.247579131716786804e-01
2.375000000000000000e+00,3.385579084750541057e+01,3.243820084331518472e-01
2.379999999999999893e+00,3.392922228161740605e+01,3.239993902173854412e-01
2.384999999999999787e+00,3.400266807310731565e+01,3.236106590045972897e-01
2.390000000000000124e+00,3.407612826058903721e+01,3.232164139294649852e-01
2.395000000000000018e+00,3.414960288273803712e+01,3.228172520099067966e-01
2.400000000000000355e+00,3.422309197829154215e+01,3.224137673901120715e-01
2.405000000000000249e+00,3.429659558604873837e+01,3.220065505985479359e-01
2.410000000000000142e+00,3.437011374487104121e+01,3.215961878216400671e-01
2.415000000000000036e+00,3.444364649368232989e+01,3.211832601937971154e-01
2.419999999999999929e+00,3.451719387146913220e+01,3.207683431044202060e-01
2.424999999999999822e+00,3.459075591728089449e+01,3.203520055225094754e-01
2.429999999999999716e+00,3.466433267023021614e+01,3.199348093394503434e-01
